	M2-CAF_CTRL_rep1	M2-CAF_CTRL_rep2	M2-CAF_CTRL_rep3	M2-CAF_FOLFI_rep1	M2-CAF_FOLFI_rep2	M2-CAF_FOLFI_rep3	M2_CTRL_rep1	M2_CTRL_rep2	M2_CTRL_rep3	M2_FOLFI_rep1	M2_FOLFI_rep2	M2_FOLFI_rep3
MT-CO3	4161.72757657411	3542.41779686662	2570.92873156579	3073.94027054741	3326.51825433767	2583.76670214101	3521.70917013258	3066.53571003277	3583.91199098784	2773.57991622702	2884.75737591929	3401.82197031559
L3MBTL3	5.15767207888776	4.30522547403964	4.85066365453699	4.45423874442854	4.13927363001133	4.64943229319717	4.1811336823148	3.41636425506153	3.66219133068115	2.83802858017839	3.03816943133738	4.11503610978079
DMD	1.50185087354586	1.82645929201682	1.63228681708229	2.35084822622617	1.25977893087301	1.65647790202976	2.01590373968749	1.96753962333387	1.76066890898132	1.18604179470141	2.01511237792786	1.76358690419177
NAGA	341.730357318797	351.14611756009	345.998608424736	318.663663507658	324.357081016061	312.961381808487	262.795451398705	253.633744171584	254.45187072598	273.340275043151	274.504808467111	266.96786647454
SMG5	97.8772023246402	96.9328038548925	92.9017581835609	108.840148579138	108.161019636383	102.927513276122	99.7125720130609	92.5459091920856	100.234880988307	109.708866009881	110.862182514923	112.654012357761
KIFBP	32.072420628486	30.117940978563	31.3368271015326	34.1491637072855	28.8849312007312	29.9860147492433	30.4252138489871	29.9781491700687	28.5228363254974	29.1215619234722	28.3975836643372	29.1187793292107
TGM2	6271.31426281773	7037.45947617908	7204.74462234662	7256.32610123613	6918.09399573102	6854.14790996122	2485.53464793321	2357.13035547782	2372.83588194504	2271.63008525517	2325.48618672208	2232.5834482465
ARMCX6	6.42238860397902	5.55392723490828	6.11337609794027	5.03164006315076	6.2269072868866	5.32708234402753	6.04771121906247	6.45710730930478	6.63772178685958	5.16775353405616	5.73531984487159	5.6826689135068
PJA2	211.128614907421	224.989965032929	241.085683096607	219.680580298135	206.819706765609	221.177447146019	191.940168103764	191.97820706584	189.694468253647	189.343100796976	187.157437316161	183.393442625897
SGMS1	59.0266915694933	58.3721479856803	62.3194787616229	68.6076495496007	72.5092758926767	69.4591302101116	30.2758876460473	28.5472112621895	29.4207774690779	63.3261601099505	65.8786738937953	68.4271718826405
SNORD104	3.33964207406909	2.64650223945294	2.15585051312755	1.48474624814285	2.6095420710941	1.6376542895067	2.6505401021817	2.98708288269778	4.31363882700423	1.96967655191485	1.64309163123348	1.82237313433149
SNORA73B	3.35940326977364	2.42285416287945	1.20111671445678	0.783616075408725	0.719873674784579	1.16706397643006	1.95990641358506	2.32527410030366	1.72545553080169	0.508303626300606	0.573531984487159	0.470289841117804
ZNF525	5.96788110277435	6.3739701823444	7.3452906768703	6.86695139766067	6.44286938932198	7.9059172596875	8.10094650948492	8.28155314185072	8.76813116672698	8.72587891816041	9.20751348068574	9.0726748515643
SUGCT-AS1	2.68752261581891	3.80201730174929	3.11058431179833	3.67062266901982	3.3654094296179	3.72707527956696	2.61320855144675	3.32693063581908	2.60578998529235	3.70638060844192	3.96822129807332	4.13463151982736
INF2	154.097804104087	155.938621390864	136.680922532287	131.028856398606	136.254089794851	120.640532660327	222.552039706426	215.570795821998	222.583763473419	177.355606943387	181.608127844637	182.785984914453
PDCD4-AS1	1.2449553293867	0.987779004866238	0.816143408541145	1.17542411311309	1.58372208452607	1.65647790202976	1.00795186984375	1.25207066939428	1.09161472356842	1.44019360785172	1.22456829120231	1.48925116353971
EFCAB2	2.56895544159161	2.6651395791674	2.72561100588269	2.37146970189482	2.78951048979024	2.59765852818304	2.83719785585647	2.7724421965159	2.76425018710067	2.73213199136576	2.8676599224358	2.95890691703285
CHML	9.03086643697973	10.5114595989539	9.94771022485999	7.32062386237098	7.77463568767345	9.67533683685565	11.9834277859201	11.1076555099121	10.7929004120555	8.15403733857223	8.86649446288257	8.66117124058623
STUM	3.37916446547819	3.13107307202883	2.34063769996706	3.07259987462895	3.05946311783446	3.42589747919792	10.0048555969676	8.87181502885088	10.4759800084389	5.7819537491694	5.5958120648612	4.87925710159722
TATDN3	17.0143895016183	15.487629302714	18.6019101418435	16.5590449619265	17.6189081903526	16.1883067698363	13.9246684241377	12.3597261793064	13.9268910700422	15.1855708357306	14.1677901032774	16.1662132884245
MIR29B2CHG	2.43062707165975	2.57195288059511	1.8786697328683	3.03135692329165	2.15962102435374	3.08707245378274	1.54925935550057	2.61146168187949	2.81707025437011	2.47798017821546	3.36368758469496	2.88052527684655
CR1	76.021319875407	82.9547990690495	81.799128040954	66.8754455934341	63.5648454834783	70.7014886366339	54.4294009715623	63.9450377583506	60.232483376251	40.8972625994363	40.0232319985363	34.9386161130435
C1orf53	0.829970219591135	0.633669550291549	0.80074447630452	1.03107378343253	0.719873674784579	1.24235842652232	0.933288768373839	1.00165653551542	1.1972548581073	0.931889981551112	1.02305705340953	0.431099021024654
PRDX6-AS1	1.56113446065951	1.64008589487224	1.49369642695266	1.79406838317261	1.81768102883106	1.33647648913765	1.47459625403067	1.2162972216973	1.35571505991562	1.27075906575152	1.27107088453911	1.60682362381916
FCGR3A	915.081689490635	956.058252672232	1043.32385582808	885.795487346889	881.215362145672	899.392206352068	14.9326202939814	14.2199454595493	14.9480790372514	66.1006507368413	62.297974206862	61.7843278768515
CENPW	2.74680620293256	1.97555800973248	2.74100993811932	2.47457708023808	3.2394315365306	2.84236549098289	2.20256149336226	2.57568823418251	2.25365620349609	1.90613859862727	2.38713312462223	2.72376199647395
MSTO2P	4.42650783781938	4.04430271803724	3.40316402429421	2.00028313985911	2.53755470361564	2.35295156538318	3.22917913857348	4.00662614206169	3.62697795250152	3.24043561766637	2.41813485351343	3.62515085861641
EEF1AKMT2	4.44626903352393	4.90162034490228	5.25103589268925	3.85621595003767	4.76916309544783	5.79767265710417	6.3463636249421	5.83107197460764	5.40525355057265	5.84549170245697	5.45630428485081	5.03602038196982
DDO	3.63606000963735	4.08157739746615	4.71207326440736	3.71186562035712	5.16509361657935	5.47767124421205	6.10370854516491	6.67174799548665	6.69054185412902	6.45969191757021	6.89788467829151	5.66307350346022
ATP1A1-AS1	3.93247794520561	3.80201730174929	3.29537149863783	2.39209117756348	3.38340627148752	3.80236972965923	3.84514972570022	5.04405612527409	6.33840807233275	2.77449062689081	2.52664090463262	3.25283806773148
SNHG5	20.8875838597102	21.2465672744813	21.9280795049545	16.1878583998908	16.2691450501315	16.3388956700208	29.5105908559808	25.3097142456129	27.1143011983123	19.5908689303359	18.0120044857859	19.1839064355971
GDI1	156.390102805815	148.371861466795	132.738795879711	138.844395677025	146.710254921097	132.32999603715	150.203494382086	140.768516687614	149.269510103436	137.96207590509	135.183038830068	138.441571979054
PCMTD2	25.2943305018251	24.2658163082234	22.4516432009998	28.5607438010811	27.4631806930317	28.8001271602902	29.9585694648002	30.6041845047659	28.0650624091622	32.4043561766637	30.0871778889075	33.7237006901559
LIME1	2.4503882673643	2.19920608630596	1.04712739209053	1.711582480498	1.70969997761337	1.60000706446057	1.86657753674768	2.03908651872782	2.20083613622665	1.54609019666434	1.72059595346148	1.72439608409862
HSP90B3P	4.88101533902405	2.68377691888185	3.32616936311108	1.69096100482935	2.15962102435374	1.43059455175298	1.79191443527777	1.28784411709126	1.47896188354431	1.60962814995192	1.4570812578863	1.52844198363286
RTL8A	14.4849564514358	14.6489490155635	14.5057941669011	16.7446382429443	17.4029460879172	15.2659497562061	13.7380106704629	12.8068942755186	13.5923639773358	16.4351505837196	15.6868748189461	16.1074270582848
EFCAB7	0.948537393818439	0.76413092829275	0.862340205251021	1.09293821043848	0.611892623566892	0.847062563537946	0.951954543741315	0.983769811666933	0.845121076311034	1.03778657036374	1.02305705340953	1.11693837265478
ARRDC1-AS1	11.1453143773667	9.46776857494432	7.43768427029006	10.681924396361	10.0962282888537	9.12945207368676	10.2288449013773	10.5173936229119	10.7576870338759	10.4625829746875	10.2615722629865	11.4633148772465
SLC12A5-AS1	7.33140360638836	7.60403460349859	2.72561100588269	3.2581931556468	2.78951048979024	1.90118486482961	3.99447592864003	4.91884905833466	5.10593983604583	2.60505608479061	3.45669277136855	2.78254822661367
LINC00963	58.2757661327204	54.9801521576491	56.7296663597279	76.6912680117118	77.7823505604737	71.7556109379256	61.8770453431855	59.6522240347131	57.028065961905	76.4785164404787	79.3644259614664	79.0870749479774
SYS1	46.9130786026037	46.8915467215746	49.8463436499563	54.8118823272734	52.8747214129273	56.1320125437813	35.1849865676937	36.1132954501007	35.6007253396023	45.0272295631287	42.7513841409618	44.0308863746544
INPP5B	25.3140916975296	22.1970715999187	19.6028407372241	19.1161079448392	19.2026302748786	18.1836096972812	21.4283101218633	18.8168334886111	21.0576001514166	18.7648755375974	19.6240943881282	18.3608992136409
MAFB	1031.09966947205	1095.40964171723	1057.38308096012	1355.0577876627	1363.76468319564	1264.36322956178	295.08724278444	290.516168747169	291.742838218205	637.709257829636	644.835960936914	647.922233190008
TRAF3IP1	7.66734393336572	7.93950671835882	8.36162020448758	8.94972044019438	8.2065598925442	8.69650898565625	6.47702405251444	7.49453729251718	7.43002279590117	9.40361708656122	8.24645988505861	8.24966762960815
CHIC1	2.21325391890969	1.93828333030356	1.69388254602879	1.85593281017856	1.65570945200453	1.99530292744494	0.447978608819443	0.643922058545629	0.757087630861968	0.889531346026061	0.868048408953538	0.744625581769856
GIGYF2	53.6911687292646	57.1979955836695	58.0231766676044	51.883632782325	54.7283961254976	52.9319984148601	55.6053448197133	59.9741850639859	56.3942251546717	58.5184549778573	57.0741828886951	53.8873776280817
RUFY2	13.2004787306399	11.1451291492455	11.918773551148	10.5581955423491	11.3200135359875	10.2212216000246	10.4714999811545	10.9645617191242	9.84213920120558	11.0979625075632	9.95155497407449	10.7970709356629
NHSL2	1.18567174227305	1.5282618565855	1.72468041050204	1.85593281017856	3.07745995970407	2.29648072781399	1.49326202939814	1.86021928024293	1.61981539626281	5.42190534720647	4.86727143591805	6.11376793453145
GGTA1	53.7109299249691	54.7565040810756	56.2676983926291	50.4195080098508	56.3841055775021	53.8920026535365	81.1027939716866	81.9748553976282	85.5509022874024	99.0980278108557	99.2520350451697	102.719139464147
PHACTR4	26.8949873538937	28.0678336099727	27.8412694838187	27.2822123096248	27.355199641814	25.5248185812768	23.5002111876533	24.7194523586127	24.1915908094033	24.1020636137538	26.4134730153005	24.3766900979395
TIMM23B	2.86537337715987	3.11243573231437	2.83340353153907	2.16525494520832	2.46556733613718	3.12471967882887	2.98652405879628	2.23584048106121	3.64458464159133	2.56269744926556	2.57314349796942	2.11630428503012
ZDHHC18	72.3852598657697	76.5435542072762	66.9853552293204	63.1842014487456	63.6368328509567	62.682629701808	109.437440979516	114.385599011092	113.263830914768	72.3485494767863	76.1247452923362	76.2261450811774
TMEM273	31.3807787788267	35.4668574766123	36.0335014337034	38.7683742570632	37.8473584517992	38.7954654100379	14.447310134427	14.9175276896404	15.1945726845088	29.0156653346596	30.4746995000474	28.8444435885587
AGAP9	6.18525425552441	4.30522547403964	4.77366899335387	3.97994480404958	4.03129257879364	5.32708234402753	2.66920587754918	2.55780151033402	3.11638396889694	3.79109787949202	5.05328180926524	4.44815808057256
BMS1P1	2.05516435327329	1.2673391005831	1.00093059538065	1.21666706445039	1.16979472152494	1.28000565156845	1.08261497131365	1.10897687860636	0.88033445449066	1.6731661032395	1.4105786645495	1.62641903386574
MACO1	23.5948676712337	24.4894643847969	25.2080520713557	23.8590473486288	23.8458154772392	23.6048101039241	23.1268956803037	21.8039163713089	22.1140014968054	21.7299800243509	23.5768148217559	20.8103254694628
ZDBF2	1.42280609072766	1.64008589487224	2.34063769996706	2.35084822622617	2.01564628939682	2.44706962799851	1.94124063821758	1.78867238484897	1.97194917805908	2.28736631835273	2.52664090463262	2.39064002568217
DAXX	53.7504523163782	57.1234462248117	53.5882841834563	54.543803143581	52.514784575535	52.4802317143065	58.4985400016722	56.4147270181365	56.8519990710068	53.8166464345767	52.2224123172227	52.7704392554269
BMPR2	68.057558006473	84.0916767916314	94.5186460684066	89.7859050613049	84.9810873083195	94.3251223530811	61.3357378575287	76.8234789292632	66.8173850958411	82.535801320561	76.2797539367922	72.1502997914898
PFDN6	17.3305686328911	18.2459555804537	17.7857667333023	16.8065026699503	15.7472366359127	18.2400805348504	19.7483903387904	21.0347872458239	21.2688804204944	16.7951989856825	17.2834638568428	16.1466178783779
RING1	50.5096162208319	49.9294330950312	46.7819561348679	46.4395632058013	50.0132235556586	42.5037170770818	42.8752860190941	44.6631494496787	45.3020110280894	44.2435948059153	46.3630855567863	43.4626194833037
HSD17B8	2.54919424588706	3.48518252660352	2.58702061575306	2.35084822622617	2.89749154100793	2.27765711529092	3.3785053415133	3.91719252281924	3.43330437251357	4.15114628145495	3.41019017803176	3.97786823945476
RXRB	47.7035264307857	43.9841217261193	38.4203359303803	43.2844774284977	47.9615835825225	42.8801893275432	47.3550721072886	46.7022359684066	48.8937756024113	51.529280116224	53.8655039484562	54.9455297705968
OXLD1	19.9192852701872	16.6058696855815	14.7829749471604	17.0539603779741	18.1408166045714	17.7694902217738	23.686868941328	24.0397568523701	19.9307720496685	18.6801582665473	19.515588337009	19.5758146365286
COL11A2	1.40304489502311	1.43507515801321	1.1549199177469	0.721751648402773	0.449921046740362	0.677650050830357	3.26651068930844	3.09440322578872	2.95792376708862	0.889531346026061	0.883549273399137	0.489885251164379
HLA-DOA	59.5009602664025	65.93890790975	58.8547190083822	67.3084965824757	65.1485675680044	60.8002684495015	62.4183528288423	57.3269499344094	59.3873622999399	104.41403656925	104.227812532207	121.236801958161
HNRNPCP2	107.402098654234	118.309832507375	118.879756866748	117.294953603285	104.381682843764	112.395790375224	114.570529205572	116.621439492153	114.285018881978	109.899479869744	115.388434933038	115.318988124095
BRD2	192.23691181387	195.151584150083	175.609423226476	195.800911473838	195.031775341012	179.389027344814	197.427906061802	188.025241095324	199.149260294877	199.869221724951	196.612964627976	206.339667790437
HLA-DMA	453.38111304951	423.011699499038	429.060448909093	406.861714942477	413.243483010087	413.705356031933	371.224940508378	364.99648685228	361.676607282943	432.862896430491	435.171268445743	442.640717542087
PSMB8-AS1	4.38698544641028	3.54109454574689	3.61874907560696	4.04180923105553	3.88731784383672	4.32943088030506	2.94919250806133	2.36104754800064	2.72903680892105	2.43562154269041	3.58069968693334	3.86029577917531
PSMB8	38.4355256453513	36.0446150077605	39.4058675935243	38.1084870356664	40.3489194716756	41.3366531006518	35.7262940533505	34.2888496175547	34.1921902124172	37.5721097107198	39.7132147096244	37.0353249880271
TAP2	31.9340922585541	33.0999153328762	29.2579712495882	30.2723262815792	32.628274309611	32.5836732774263	29.2866015515711	31.9099153457056	31.2518731344184	25.4787192683179	27.8550534087412	27.629528165671
SPIN3	6.48167219109267	5.51665255547937	4.26550422954523	6.3514145059444	5.50703361210203	4.61178506815104	4.87176737091144	5.93839231769858	5.98627429053649	6.79856100177061	7.44041493388747	7.60301909807117
NBDY	20.1564196186418	21.5074900304837	21.004143570757	23.3435104569125	23.9357996865872	21.7224488516176	18.8151015704166	17.6899698861563	17.0960951062086	20.6286555006996	19.0970649969778	19.5758146365286
HLA-DRA	4039.74171548992	4039.88566852491	4047.54774266803	4352.3067901984	4364.21615653964	4628.21808188368	3736.44024996003	3715.8058990091	3394.1999160451	4301.20174780244	4231.47247895292	4498.91019259319
NOTCH4	1.77850761340957	2.55331554088065	2.0634569197078	2.37146970189482	2.33958944304988	2.65412936575223	1.0452834205787	1.09109015475787	1.07400803447861	0.931889981551112	1.48808298677749	1.54803739367944
PBX2	80.4280665175218	78.2954641404352	68.2634666049603	71.1028481055074	76.9544958344714	64.6026381791607	63.5382993508909	60.3676929886527	67.0814854321883	73.1533635517623	73.427594878802	77.4998467342048
AGER	6.77809012666093	6.82126633549138	4.43489248414811	5.11412596582536	6.65883149175735	4.40472533039732	5.18908555215854	4.73998181984977	4.91226625605788	5.37954671168142	6.51036306715154	6.13336334457803
RNF5	26.6578530054391	26.6886704711029	28.857599011436	30.0042470978867	28.4170133121212	30.5507231249353	28.11065770342	30.8188251909477	28.2411293000604	30.9218039332869	30.722713331177	31.0195341037285
AGPAT1	67.6425728966775	74.3629854606847	69.2643972003409	70.2573676030928	70.5476201288887	66.710882781744	42.203318105865	41.3898789854051	41.4637528065101	53.4777773503763	56.4076457175344	53.5738510673365
PJVK	0.71140304536383	0.428658813432518	0.215585051312755	0.886723453751978	0.503911572349205	0.640002825784226	0.970620319108792	1.07320343090938	0.950761210849913	0.953069299313637	1.22456829120231	1.50884657358629
FKBPL	3.97200033661472	3.87656666060712	4.0037223815226	4.28926693907933	5.38105571901472	5.08237538122768	3.3785053415133	3.77409873203132	3.15159734707656	4.65944990775556	4.2782385869853	4.76168464131777
MRPL38	4.09056751084202	3.57836922517581	3.54175441442384	3.67062266901982	3.52738100644443	3.59530999190551	4.36779143598956	4.02451286591018	4.84183949969863	4.63827058999303	4.2472368580941	4.27179939015339
STK19	6.36310501686537	6.2435088043432	6.03638143675715	5.46469105219242	6.01094518445123	7.43532694661086	6.01037966832752	5.74163835536519	6.69054185412902	4.78652581433071	6.43285874492354	6.79960728616158
DXO	7.78591110759302	7.47357322549739	7.31449281239705	6.92881582466662	8.31454094376188	8.22591867257961	8.71691709661165	7.95959211257791	8.64488434309828	7.07389213268344	8.49447371618819	9.11186567165745
SKIC2	80.2699769518854	75.8539726378413	68.6638388431125	73.6392896127515	78.2322716072141	69.9485441357113	68.8020480045194	68.6134726828064	69.3879617029538	73.1745428695248	69.8468951918686	77.5194421442514
NELFE	40.8859139127157	37.8151622806339	42.1622764638803	39.7375836134898	44.0382720549466	41.7319489636362	34.4756871037296	35.1116389145852	33.7520229851719	40.6007521507609	38.5506498762045	34.2331813513668
ZBTB12	2.96417935568262	2.03147002887585	2.69481314140944	3.56751529067656	3.3654094296179	3.01177800369048	2.4078850224045	2.32527410030366	2.74664349801086	3.13453902885374	3.36368758469496	3.80150954903558
SDHD	130.285563280104	133.461989695229	127.302972800182	124.368119757632	118.833146865064	125.647613591462	179.303438179982	184.483669773323	174.587929014588	150.669666562605	144.607564412992	150.845466538536
EHMT2	51.4186312232412	51.4949696310456	47.6288974078823	57.3277023588488	57.8778434526801	53.4967067905521	44.7605293312093	46.8453297591945	45.8654250789634	59.5350622304585	59.2753056399702	58.1591770182351
LAYN	1.77850761340957	1.67736057430116	1.55529215589916	1.97966166419046	2.77151364792063	2.88001271602902	1.49326202939814	2.39682099569762	1.53178195081375	3.49458743081667	3.62720228027014	3.66434167870956
NEU1	226.79924310113	236.712851713322	243.303129338681	231.249228148248	240.941718950398	235.18221486318	207.544756310974	216.035850642058	198.990800093069	195.993406574409	188.149492640679	197.345374579059
SNHG32	17.0539118930274	14.7980477332791	14.9369642695266	18.5387066261169	17.0969997761337	17.9765499595275	17.6764892730005	19.2640015848234	17.7123292243521	16.7951989856825	18.9110546236307	18.3217083935478
HSPA1B	37.4869882515329	36.7155592374809	32.183768374547	37.4898427656069	38.8731784383672	31.8119051639807	25.7587700071179	26.6691052580981	24.8782516839061	32.4678941299512	32.7998291668873	33.3513878992709
HSPA1A	140.620668633584	149.135992395087	138.282411484896	130.327726225872	135.948143483068	120.395825697527	125.508673570914	123.811902479246	119.72548581073	120.637393975344	118.922632026635	118.179917990895
HSPA1L	1.60065685206862	1.45371249772767	1.81707400392179	2.10339051820237	2.7355199641814	2.63530575322917	2.68787165291666	2.05697324257631	2.57057660711273	2.66859403807818	3.78221092472613	2.95890691703285
LSM2	10.6315232890483	11.126491809531	12.6887201629793	12.7028290118888	11.0500609079433	13.515353791561	11.4607860756307	12.9499880663065	12.7120295228451	11.0344245542757	11.439637960852	11.3653378270136
VARS1	58.335049719834	55.4274483107961	52.325571740053	51.2856099879342	50.6251161792255	46.3625576443103	64.4529223438973	59.6701107585616	64.1235616650997	60.361055623197	57.8957287043119	56.6307350346022
CARD16	5.92835871136525	4.51023621089867	5.35882841834563	5.60904138187298	5.88496729136393	6.3812046453192	2.70653742828413	2.75455547266741	2.55296991802291	5.8666710202195	5.6578155226436	6.76041646606843
MBD5	9.10991121979793	10.7723823549563	11.7185874320719	9.89830832095231	10.4201714425068	9.84474934956324	9.83686361866026	8.4961938280326	9.70128568848708	8.3022925629099	8.33946507173221	7.72059155835062
ABHD16A	7.66734393336572	6.03849806748417	6.32896114925303	7.25875943536503	7.27072411532424	6.21179213261161	5.45040640730322	5.11560302066805	5.52850037420135	5.40072602944394	6.23134750713076	5.31035612262187
LY6G5C	2.54919424588706	2.31103012459271	2.23284517431068	2.68079183692458	2.08763365687528	2.35295156538318	1.32527005109085	1.25207066939428	1.93673579987945	1.18604179470141	1.4105786645495	1.25410624298081
CSNK2B	39.0086003207833	37.0323940126267	36.5570651297486	36.3762830794997	35.5617595343582	34.9742720678557	30.9478555592765	30.5684110570689	30.0017982090417	30.1381691760735	29.4206407177467	32.2736403467093
GPANK1	15.6311058022997	16.4194962884369	15.4605279655719	17.6932261237023	19.7425355309671	18.5600819477426	17.1538475627112	15.597223195883	14.5959452554551	17.4305785185583	18.6630407925011	18.7332120045259
C6orf47	34.3844805259184	37.8337996203484	35.802517450154	37.3867353872636	37.7033837168423	36.5554555197932	28.3159812324623	30.5505243332204	26.8325941728753	30.7947280267117	29.3276355310731	30.4708626224244
BAG6	242.489632490543	239.154343215916	232.49307890857	229.578888619088	242.759399979229	224.659815462786	245.212291002542	245.924566192885	238.869950881496	221.74745697364	228.250228961444	221.624087626765
PRRC2A	289.106293157579	300.955761709057	276.333838986242	298.722696536073	312.479165382116	286.005968675457	254.657173338486	253.580084000038	253.58914296058	277.597317913419	286.952002616927	280.919798427702
AIF1	241.679423466657	246.814289838558	273.793015167199	244.838780613889	243.065346291013	263.210573910025	86.7771896833995	81.7423279875979	89.8821478034964	179.092310999914	174.167712910749	185.000266249716
LST1	93.6483064438663	87.7073206962361	87.9279030711309	85.7853387815867	87.6626167468921	81.638007512535	83.3240212404163	76.3941975568994	77.6983189533457	84.6960917323385	85.7352812486075	90.5699852352704
NFKBIL1	11.5010159000486	10.7351076755274	10.1170984794629	10.2076304559821	12.1298714201201	11.1247550011317	9.05290105322623	9.96290518360875	9.24351177215193	12.3263629377897	13.2687399654327	12.8153981704602
ZNF814	8.18113502168404	5.96394870862634	5.86699318215427	5.05226153881941	5.54302729584125	7.52944500922619	8.08228073411744	7.7986115979415	9.17308501579268	7.56101644122152	7.61092444278906	7.21111089713966
MICB	29.562748774008	29.5029087679859	29.2579712495882	34.6234576476644	35.0938416457482	35.5389804435476	24.508163057497	24.0934170239156	23.3288630440025	31.048879839862	30.0871778889075	29.4910921200956
ZNF551	6.38286621256992	7.84632001978653	7.26829601568718	6.433900408619	6.20891044501699	5.70355459448884	9.239558806901	9.05068226733578	8.59206427582884	7.07389213268344	7.79693481613625	7.56382827797802
MICA	14.4256728643221	12.4124682498286	12.5501297728497	12.2491565471785	11.7699345827279	13.2894704412842	9.35155345910586	9.80192466897235	9.66607231030745	12.7075906575152	12.4936967431527	11.7572460279451
ZNF805	8.06256784745674	8.34952819207688	8.0690404919917	6.41327893295035	6.82080306858388	5.81649626962723	10.6581577348292	9.47996363969953	9.13787163761305	7.98460279647202	7.0838950516387	7.30908794737254
HLA-C	1420.55331441734	1485.37733790253	1432.79364995681	1553.68384130315	1606.61406738422	1528.30792436021	1339.56803502234	1333.63413014339	1247.2050350551	1594.25196525633	1593.07034166754	1589.69723543846
CCHCR1	7.05474686652464	6.95172771349258	7.02191309990117	7.03192320300987	6.2269072868866	7.13414914624182	4.75977271870658	3.97085269436471	5.12354652513564	5.9513882912696	6.52586393159714	6.97596597658076
DHX16	53.9480642734237	51.2154095353287	52.8337365038617	54.8531252786107	54.6384119161495	49.0731578476317	53.5334437539234	53.7138317170145	52.4503267985535	50.3432383215226	50.8893379749012	53.8089959878954
C6orf136	11.876478618435	9.26275783808529	9.00837535842584	8.72288420783922	9.0884051441553	9.05415762359449	10.4901657565219	9.31898312506313	10.5640134538879	9.25536186222354	9.92055324518329	9.89568207352046
MRPS18B	33.3173759578727	33.9572329597412	33.0923053765079	35.8607461877835	36.1736521579251	37.4213416958542	38.4141657062672	39.4938862574652	36.4458464159133	41.8291525809874	41.8988365964538	42.7179939015339
PPP1R10	57.1296167818564	57.7943904545321	53.0185236907012	64.8545409779063	66.9302549130962	58.635553009349	80.4308260584574	77.3421939208694	75.9200433552745	86.1362853401903	83.1621377506381	77.9897319853692
ABCF1	82.9377383719998	89.3474065911084	85.8952440158963	91.5387304931402	88.0585472680236	85.4780244672403	110.874705682812	110.593613555212	106.256368657023	105.981306083676	96.5858863605267	104.639489648711
PRR3	7.58829915054752	7.30583716806727	6.14417396241352	6.59887221396821	6.02894202632084	6.90826579596503	9.27689035763596	8.83604158115391	7.79976326678725	6.52322987085778	7.31640801832268	7.38746958755884
LILRB3	190.873389310256	195.971627097519	175.378439242926	206.833400956566	212.524705638277	195.069096576528	81.8494249863857	77.8787956363241	74.3530480262812	101.364214811446	97.9499624317394	98.0358364630156
DDR1	4.7822093605013	4.69660960804324	4.04991917823247	3.50565086367061	4.30124520683786	4.31060726778199	0.951954543741315	0.804902573182036	0.88033445449066	1.08014520588879	1.72059595346148	1.19532001284109
GNL1	32.3095549769406	30.6956985097112	32.2453641034935	34.3966214153093	37.5234152981462	33.920149766564	35.0356603647539	35.8628813162218	33.8752698088006	38.4828203745084	38.8451663006708	39.6807053443147
HLA-E	1422.114448878	1450.93553411022	1459.95736642222	1625.26098334903	1662.40427718003	1651.771998899	865.774658869675	849.082781087805	815.453805194699	1365.38825751448	1332.98133713483	1345.20530428734
TRIM39	10.4931949191165	9.89642738837684	9.27015720644848	8.37231912147216	10.5821430193333	8.16944783501042	10.3408395535821	9.24743622966917	10.8985405465944	9.42479640432374	9.8275480585097	10.0328499438465
ZNF468	32.8826296523726	33.9013209405979	37.0960277580305	33.1387113995216	33.888053240484	35.2754498682247	42.8939517944616	41.4077657092536	40.9355521338157	39.5841448981597	38.5971524695412	39.8374686246873
ZNF616	16.0856133035044	16.8667924415839	15.9994905938538	16.35283020524	18.6447281769206	17.9389027344814	14.6526336634693	12.8068942755186	13.5219372209765	16.7951989856825	18.3995260969259	18.125754293082
PPP1R11	61.9908709251759	59.620849746549	58.5621392958863	68.0508697065471	63.7808075859137	64.2826367662686	52.4134972318748	54.4650741186511	51.9045194367693	55.6380677621539	54.8420584085289	58.2179632483748
HLA-J	7.88471708611578	5.60983925405165	9.97850808933324	6.37203598161305	9.59231671650451	7.94356448473363	8.97823795175633	9.60517070663896	10.5992268320675	10.7590934233628	12.0286708097847	11.0910020863615
POLR1HASP	4.94029892613771	4.56614823004204	3.18757897298145	3.2581931556468	4.01329573692403	3.87766417975149	3.63982619665797	4.36436061903148	4.96508632332732	4.00289105711728	3.85971524695413	4.11503610978079
RACK1	210.278883492125	200.966434140993	209.471675214815	180.705991284386	188.354947007385	183.116102624381	239.631224167667	225.533701005606	230.172246471128	188.538286722	192.365727769882	189.487615150382
HLA-G	1.73898522200047	0.894592306293951	1.72468041050204	1.81468985884126	1.8716715544399	1.86353763978348	1.99723796432001	1.34150428863673	1.67263546353225	1.41901429008919	1.78259941124387	1.45006034344656
TBC1D8	137.360071342333	137.934951226699	133.708928610618	124.924899600686	121.766632089811	120.057000672112	242.561750900361	240.540662314489	246.476040568295	153.380619236208	161.162487640892	151.3353517897
HLA-F	51.5569595931731	51.960903123907	50.4315030749481	52.9559495170949	55.4302729584125	55.6049513931354	52.1708421520976	51.4243310644078	50.0382103932491	61.1235110626479	59.8953402177941	65.1155475847693
